-0.837679,0.546163,0,-0.757821,0.413788,-0.0338146,0.0798579,-0.132375,-0.0338146,0.109316,-0.167481,0,0.0546688,0.0940107,2.04919e-06,-0.0546475,0.261492,2.04919e-06,0,0,0,0,0,
-0.832176,0.554512,0,-0.752577,0.423242,-0.033817,0.0795985,-0.13127,-0.033817,0.110986,-0.16638,0,0.0549531,0.0916585,1.20296e-05,-0.0560325,0.258038,1.20296e-05,0,0,0,0,0,
-0.826589,0.562806,0,-0.747237,0.432485,-0.0338196,0.0793518,-0.13032,-0.0338196,0.112644,-0.165262,0,0.0551418,0.0907741,2.18237e-05,-0.057502,0.256036,2.18237e-05,0,0,0,0,0,
-0.82092,0.571043,0,-0.741959,0.441671,-0.0338225,0.0789609,-0.129373,-0.0338225,0.114291,-0.164127,0,0.0533606,0.0896437,2.70774e-05,-0.0609302,0.253771,2.70774e-05,0,0,0,0,0,
-0.815168,0.579224,0,-0.738108,0.448461,-0.0338246,0.0770603,-0.130763,-0.0338246,0.115926,-0.162976,0,0.0533007,0.088672,3.08486e-05,-0.0626256,0.251648,3.08486e-05,0,0,0,0,0,
-0.809336,0.587347,0,-0.732976,0.457381,-0.0338272,0.0763597,-0.129966,-0.0338272,0.11755,-0.161808,0,0.0528669,0.0863433,3.51223e-05,-0.0646833,0.248152,3.51223e-05,0,0,0,0,0,
-0.803422,0.59541,0,-0.727864,0.466069,-0.0338293,0.0755577,-0.129341,-0.0338293,0.119162,-0.160625,0,0.0533478,0.0844184,3.99281e-05,-0.0658146,0.245043,3.99281e-05,0,0,0,0,0,
-0.797428,0.603415,0,-0.722695,0.474557,-0.0338307,0.0747326,-0.128857,-0.0338307,0.120763,-0.159425,0,0.0539496,0.082587,4.5305e-05,-0.0668131,0.242012,4.5305e-05,0,0,0,0,0,
-0.791354,0.611359,0,-0.717456,0.482863,-0.0338314,0.0738979,-0.128496,-0.0338314,0.122351,-0.15821,0,0.0545849,0.0808491,5.10131e-05,-0.0677659,0.239059,5.10131e-05,0,0,0,0,0,
-0.785201,0.619241,0,-0.712174,0.490984,-0.0338313,0.0730266,-0.128258,-0.0338313,0.123927,-0.156978,0,0.0544511,0.0789082,5.64925e-05,-0.0694757,0.235886,5.64925e-05,0,0,0,0,0,
-0.778969,0.627062,0,-0.706909,0.498915,-0.0338304,0.0720596,-0.128148,-0.0338304,0.12549,-0.155731,0,0.0534077,0.0774596,6.04223e-05,-0.0720826,0.233191,6.04223e-05,0,0,0,0,0,
-0.77266,0.634821,0,-0.704306,0.502833,-0.0338296,0.0683538,-0.131988,-0.0338296,0.127041,-0.154468,0,0.05453,0.0770181,6.16554e-05,-0.0725114,0.231487,6.16554e-05,0,0,0,0,0,
-0.766273,0.642515,0,-0.697561,0.512535,-0.0338268,0.0687115,-0.129981,-0.0338268,0.12858,-0.15319,0,0.0558348,0.0753352,6.50494e-05,-0.0727449,0.228526,6.50494e-05,0,0,0,0,0,
-0.759809,0.650146,0,-0.692133,0.520116,-0.033824,0.0676762,-0.13003,-0.033824,0.130105,-0.151897,0,0.0549498,0.0733742,6.6755e-05,-0.0751553,0.225271,6.6755e-05,0,0,0,0,0,
-0.75327,0.657711,0,-0.686787,0.527499,-0.0338207,0.0664831,-0.130212,-0.0338207,0.131618,-0.150588,0,0.0530843,0.0719172,6.627e-05,-0.0785333,0.222505,6.627e-05,0,0,0,0,0,
-0.746655,0.665211,0,-0.680416,0.536543,-0.0338159,0.0662393,-0.128668,-0.0338159,0.133117,-0.149265,0,0.0502996,0.0704444,5.89111e-05,-0.0828173,0.219709,5.89111e-05,0,0,0,0,0,
-0.739966,0.672644,0,-0.677959,0.540106,-0.0338138,0.0620076,-0.132539,-0.0338138,0.134603,-0.147926,0,0.0506936,0.0698839,5.49907e-05,-0.0839092,0.21781,5.49907e-05,0,0,0,0,0,
-0.733203,0.68001,0,-0.674214,0.545408,-0.0338104,0.0589883,-0.134602,-0.0338104,0.136075,-0.146573,0,0.0521745,0.0695981,4.90318e-05,-0.0839008,0.216171,4.90318e-05,0,0,0,0,0,
-0.726366,0.687308,0,-0.667705,0.554201,-0.0338051,0.0586614,-0.133107,-0.0338051,0.137534,-0.145204,0,0.0540051,0.0687532,3.94001e-05,-0.0835291,0.213958,3.94001e-05,0,0,0,0,0,
-0.719457,0.694537,0,-0.662388,0.561128,-0.0338013,0.0570692,-0.133409,-0.0338013,0.138979,-0.143822,0,0.0554238,0.0680239,3.22315e-05,-0.0835556,0.211846,3.22315e-05,0,0,0,0,0,
-0.712476,0.701697,0,-0.658312,0.566274,-0.0337991,0.0541638,-0.135423,-0.0337991,0.140411,-0.142425,0,0.0563181,0.0674131,2.75085e-05,-0.0840925,0.209838,2.75085e-05,0,0,0,0,0,
-0.705423,0.708786,0,-0.65135,0.574762,-0.0337968,0.0540733,-0.134024,-0.0337968,0.141828,-0.141014,0,0.0575236,0.0663256,2.10383e-05,-0.0843042,0.207339,2.10383e-05,0,0,0,0,0,
-0.6983,0.715805,0,-0.645728,0.581437,-0.0337965,0.0525726,-0.134368,-0.0337965,0.143231,-0.139588,0,0.0566376,0.06479,1.61584e-05,-0.0865933,0.204378,1.61584e-05,0,0,0,0,0,
-0.691107,0.722752,0,-0.64156,0.586344,-0.0337971,0.0495474,-0.136408,-0.0337971,0.14462,-0.138149,0,0.0559321,0.0636946,1.20112e-05,-0.0886874,0.201844,1.20112e-05,0,0,0,0,0,
-0.683845,0.729627,0,-0.636024,0.592779,-0.0337989,0.0478214,-0.136848,-0.0337989,0.145994,-0.136696,0,0.0572446,0.0631922,6.4244e-06,-0.0887492,0.199888,6.4244e-06,0,0,0,0,0,
-0.676515,0.736429,0,-0.630343,0.599168,-0.0338017,0.0461716,-0.137261,-0.0338017,0.147353,-0.135229,0,0.0578675,0.0623814,2.01606e-06,-0.0894859,0.197611,2.01606e-06,0,0,0,0,0,
-0.669117,0.743157,0,-0.62462,0.605471,-0.0338055,0.0444966,-0.137686,-0.0338055,0.148698,-0.133749,0,0.0576953,0.061314,-1.74729e-06,-0.091003,0.195063,-1.74729e-06,0,0,0,0,0,
-0.661652,0.749811,0,-0.618958,0.611647,-0.0338098,0.0426937,-0.138164,-0.0338098,0.150028,-0.132255,0,0.0574803,0.0603164,-5.44891e-06,-0.092548,0.192572,-5.44891e-06,0,0,0,0,0,
-0.654121,0.75639,0,-0.613285,0.617733,-0.0338143,0.0408365,-0.138657,-0.0338143,0.151343,-0.130749,0,0.0587875,0.0599519,-8.1412e-06,-0.0925559,0.1907,-8.1412e-06,0,0,0,0,0,
-0.646525,0.762893,0,-0.607433,0.623803,-0.0338189,0.0390915,-0.13909,-0.0338189,0.152643,-0.129229,0,0.060856,0.0598684,-8.37526e-06,-0.0917873,0.189097,-8.37526e-06,0,0,0,0,0,
-0.638863,0.76932,0,-0.601416,0.629856,-0.0338235,0.0374474,-0.139464,-0.0338235,0.153928,-0.127696,0,0.0606791,0.0588866,-6.25987e-06,-0.0932488,0.186582,-6.25987e-06,0,0,0,0,0,
-0.631138,0.77567,0,-0.595456,0.635799,-0.0338277,0.0356823,-0.139871,-0.0338277,0.155197,-0.12615,0,0.0596726,0.0576759,-3.57905e-06,-0.0955245,0.183826,-3.57905e-06,0,0,0,0,0,
-0.62335,0.781943,0,-0.592503,0.638727,-0.0338296,0.0308471,-0.143215,-0.0338296,0.156451,-0.124592,0,0.0606339,0.0576936,-1.94875e-06,-0.095817,0.182285,-1.94875e-06,0,0,0,0,0,
-0.6155,0.788137,0,-0.586469,0.64458,-0.0338327,0.0290305,-0.143557,-0.0338327,0.157689,-0.123021,0,0.0618845,0.0574066,2.94647e-06,-0.0958044,0.180428,2.94647e-06,0,0,0,0,0,
-0.607588,0.794253,0,-0.578688,0.651896,-0.0338355,0.0289002,-0.142357,-0.0338355,0.158911,-0.121438,0,0.0661659,0.0584313,1.22188e-05,-0.0927453,0.179869,1.22188e-05,0,0,0,0,0,
-0.599615,0.800289,0,-0.572107,0.657837,-0.033837,0.0275084,-0.142452,-0.033837,0.160118,-0.119843,0,0.0670335,0.0581548,2.25205e-05,-0.0930842,0.177998,2.25205e-05,0,0,0,0,0,
-0.591582,0.806245,0,-0.565433,0.663748,-0.0338379,0.026149,-0.142497,-0.0338379,0.161308,-0.118236,0,0.0686987,0.0581366,3.35152e-05,-0.0926093,0.176372,3.35152e-05,0,0,0,0,0,
-0.58349,0.81212,0,-0.55863,0.669645,-0.0338382,0.0248607,-0.142475,-0.0338382,0.162482,-0.116617,0,0.0696416,0.0578114,4.51445e-05,-0.0928407,0.174428,4.51445e-05,0,0,0,0,0,
-0.57534,0.817914,0,-0.553462,0.674051,-0.0338379,0.0218777,-0.143863,-0.0338379,0.16364,-0.114986,0,0.0701471,0.0574989,5.37319e-05,-0.0934933,0.172485,5.37319e-05,0,0,0,0,0,
-0.567132,0.823627,0,-0.546546,0.67988,-0.0338368,0.0205868,-0.143747,-0.0338368,0.164782,-0.113344,0,0.0695885,0.056619,6.37426e-05,-0.0951935,0.169963,6.37426e-05,0,0,0,0,0,
-0.558868,0.829257,0,-0.541365,0.684206,-0.0338354,0.0175025,-0.14505,-0.0338354,0.165907,-0.111691,0,0.0700527,0.0563525,6.98098e-05,-0.0958545,0.168043,6.98098e-05,0,0,0,0,0,
-0.550548,0.834804,0,-0.534395,0.689949,-0.0338326,0.0161525,-0.144855,-0.0338326,0.167016,-0.110026,0,0.0716269,0.0563928,7.63301e-05,-0.0953889,0.166419,7.63301e-05,0,0,0,0,0,
-0.542172,0.840267,0,-0.527297,0.695689,-0.0338291,0.0148751,-0.144578,-0.0338291,0.168108,-0.10835,0,0.0730782,0.0564623,8.13323e-05,-0.0950295,0.164813,8.13323e-05,0,0,0,0,0,
-0.533742,0.845647,0,-0.520032,0.701452,-0.0338249,0.0137106,-0.144195,-0.0338249,0.169183,-0.106664,0,0.0751405,0.0568106,8.50102e-05,-0.0940423,0.163475,8.50102e-05,0,0,0,0,0,
-0.525259,0.850942,0,-0.51445,0.7058,-0.0338217,0.0108094,-0.145143,-0.0338217,0.170241,-0.104967,0,0.0767918,0.0571372,8.6989e-05,-0.0934491,0.162104,8.6989e-05,0,0,0,0,0,
-0.516724,0.856152,0,-0.506881,0.711611,-0.0338172,0.00984277,-0.144541,-0.0338172,0.171282,-0.103259,0,0.0773684,0.0568501,8.78302e-05,-0.0939136,0.160109,8.78302e-05,0,0,0,0,0,
-0.508137,0.861276,0,-0.49918,0.717431,-0.0338129,0.00895628,-0.143845,-0.0338129,0.172306,-0.101541,0,0.0798613,0.0574974,8.7102e-05,-0.0924448,0.159039,8.7102e-05,0,0,0,0,0,
-0.499499,0.866315,0,-0.48918,0.724821,-0.0338083,0.0103191,-0.141493,-0.0338083,0.173313,-0.0998131,0,0.0823847,0.0581042,8.54665e-05,-0.0909281,0.157917,8.54665e-05,0,0,0,0,0,
-0.490811,0.871266,0,-0.481007,0.73076,-0.0338054,0.00980349,-0.140507,-0.0338054,0.174302,-0.098075,0,0.0834203,0.0580461,8.22048e-05,-0.090882,0.156121,8.22048e-05,0,0,0,0,0,
-0.482074,0.876131,0,-0.472734,0.736696,-0.0338034,0.00933919,-0.139435,-0.0338034,0.175274,-0.0963271,0,0.0837236,0.0576826,7.71389e-05,-0.0915507,0.15401,7.71389e-05,0,0,0,0,0,
-0.473288,0.880908,0,-0.468588,0.739652,-0.0338027,0.00470068,-0.141255,-0.0338027,0.176229,-0.0945696,0,0.0841936,0.0576532,7.36201e-05,-0.0920352,0.152223,7.36201e-05,0,0,0,0,0,
-0.464456,0.885596,0,-0.460219,0.745568,-0.0338017,0.00423669,-0.140028,-0.0338017,0.177166,-0.0928026,0,0.0863235,0.0582361,6.59052e-05,-0.0908422,0.151039,6.59052e-05,0,0,0,0,0,
-0.455577,0.890197,0,-0.449515,0.753024,-0.0338015,0.00606221,-0.137173,-0.0338015,0.178085,-0.0910263,0,0.0879105,0.0584622,5.56733e-05,-0.0901743,0.149488,5.56733e-05,0,0,0,0,0,
-0.446652,0.894708,0,-0.442966,0.757529,-0.0338019,0.00368614,-0.137179,-0.0338019,0.178986,-0.0892409,0,0.0890233,0.0587123,4.95455e-05,-0.0899629,0.147953,4.95455e-05,0,0,0,0,0,
-0.437683,0.899129,0,-0.431929,0.765048,-0.0338035,0.00575352,-0.134082,-0.0338035,0.17987,-0.0874467,0,0.0898909,0.0585894,3.87792e-05,-0.0899787,0.146036,3.87792e-05,0,0,0,0,0,
-0.42867,0.903461,0,-0.425256,0.769554,-0.0338048,0.00341391,-0.133907,-0.0338048,0.180735,-0.0856436,0,0.0910087,0.058829,3.23562e-05,-0.0897264,0.144473,3.23562e-05,0,0,0,0,0,
-0.419614,0.907703,0,-0.420756,0.772573,-0.0338058,-0.00114242,-0.13513,-0.0338058,0.181582,-0.083832,0,0.091891,0.0590976,2.86484e-05,-0.0896915,0.14293,2.86484e-05,0,0,0,0,0,
-0.410516,0.911853,0,-0.404798,0.783173,-0.0338098,0.00571808,-0.12868,-0.0338098,0.182412,-0.082012,0,0.0927962,0.0588795,1.65244e-05,-0.0896155,0.140892,1.65244e-05,0,0,0,0,0,
-0.401377,0.915913,0,-0.402505,0.784685,-0.0338104,-0.00112811,-0.131228,-0.0338104,0.183223,-0.0801838,0,0.0929277,0.0588481,1.4952e-05,-0.090295,0.139032,1.4952e-05,0,0,0,0,0,
-0.392198,0.919881,0,-0.390938,0.792268,-0.0338134,0.00126045,-0.127613,-0.0338134,0.184015,-0.0783476,0,0.0946439,0.0593103,8.85708e-06,-0.0893714,0.137658,8.85708e-06,0,0,0,0,0,
-0.38298,0.923757,0,-0.381523,0.798381,-0.0338158,0.0014566,-0.125375,-0.0338158,0.18479,-0.0765036,0,0.0961437,0.0598097,6.2312e-06,-0.0886459,0.136313,6.2312e-06,0,0,0,0,0,
-0.373723,0.92754,0,-0.371945,0.80455,-0.0338182,0.0017784,-0.12299,-0.0338182,0.185545,-0.0746519,0,0.0975193,0.0602935,5.80997e-06,-0.0880261,0.134945,5.80997e-06,0,0,0,0,0,
-0.364429,0.931231,0,-0.362286,0.810731,-0.0338205,0.00214382,-0.1205,-0.0338205,0.186283,-0.0727927,0,0.0977227,0.0601287,6.27827e-06,-0.08856,0.132921,6.27827e-06,0,0,0,0,0,
-0.355099,0.934829,0,-0.352604,0.816894,-0.0338225,0.00249487,-0.117935,-0.0338225,0.187001,-0.0709263,0,0.0979483,0.0599533,7.41894e-06,-0.0890529,0.13088,7.41894e-06,0,0,0,0,0,
-0.345733,0.938333,0,-0.3429,0.82304,-0.0338242,0.00283271,-0.115293,-0.0338242,0.187701,-0.0690528,0,0.098761,0.0600872,9.26834e-06,-0.0889401,0.12914,9.26834e-06,0,0,0,0,0,
-0.336333,0.941743,0,-0.335573,0.82766,-0.0338251,0.000759897,-0.114084,-0.0338251,0.188382,-0.0671724,0,0.0988666,0.0599564,1.13747e-05,-0.0895157,0.127129,1.13747e-05,0,0,0,0,0,
-0.326899,0.945059,0,-0.323321,0.835347,-0.0338259,0.00357726,-0.109712,-0.0338259,0.189045,-0.0652852,0,0.0996391,0.0600506,1.52929e-05,-0.0894055,0.125336,1.52929e-05,0,0,0,0,0,
-0.317432,0.948281,0,-0.313409,0.84153,-0.0338259,0.0040228,-0.106751,-0.0338259,0.189688,-0.0633915,0,0.100837,0.0604985,1.96297e-05,-0.0888506,0.12389,1.96297e-05,0,0,0,0,0,
-0.307933,0.951408,0,-0.30342,0.84773,-0.0338255,0.00451336,-0.103678,-0.0338255,0.190312,-0.0614915,0,0.100837,0.0603125,2.38289e-05,-0.0894749,0.121804,2.38289e-05,0,0,0,0,0,
-0.298404,0.95444,0,-0.295927,0.852367,-0.0338249,0.00247738,-0.102073,-0.0338249,0.190918,-0.0595853,0,0.100863,0.0601691,2.64848e-05,-0.0900547,0.119754,2.64848e-05,0,0,0,0,0,
-0.288845,0.957376,0,-0.285932,0.858532,-0.0338237,0.00291242,-0.098844,-0.0338237,0.191504,-0.0576732,0,0.100904,0.0599764,2.93013e-05,-0.0906005,0.11765,2.93013e-05,0,0,0,0,0,
-0.279257,0.960216,0,-0.275912,0.864691,-0.0338221,0.00334462,-0.0955253,-0.0338221,0.192071,-0.0557553,0,0.101502,0.060102,3.16266e-05,-0.0905688,0.115857,3.16266e-05,0,0,0,0,0,
-0.269641,0.962961,0,-0.265833,0.870863,-0.0338201,0.00380764,-0.0920984,-0.0338201,0.192619,-0.0538319,0,0.102039,0.0602264,3.34474e-05,-0.0905799,0.114058,3.34474e-05,0,0,0,0,0,
-0.259998,0.965609,0,-0.2557,0.877044,-0.0338179,0.00429758,-0.0885648,-0.0338179,0.193148,-0.051903,0,0.103117,0.0606552,3.4656e-05,-0.0900313,0.112558,3.4656e-05,0,0,0,0,0,
-0.250329,0.968161,0,-0.245489,0.88325,-0.0338158,0.00483984,-0.0849106,-0.0338158,0.193657,-0.049969,0,0.102977,0.0604674,3.51568e-05,-0.0906801,0.110436,3.51568e-05,0,0,0,0,0,
-0.240635,0.970616,0,-0.235281,0.889437,-0.0338138,0.00535377,-0.0811784,-0.0338138,0.194147,-0.0480299,0,0.102872,0.0602653,3.40604e-05,-0.0912749,0.108295,3.40604e-05,0,0,0,0,0,
-0.230917,0.972973,0,-0.225083,0.895603,-0.0338118,0.00583434,-0.07737,-0.0338118,0.194618,-0.0460861,0,0.102771,0.0600571,3.15358e-05,-0.0918464,0.106143,3.15358e-05,0,0,0,0,0,
-0.221176,0.975234,0,-0.217448,0.900211,-0.0338104,0.00372756,-0.0750228,-0.0338104,0.195069,-0.0441376,0,0.102044,0.0596423,2.83899e-05,-0.0930246,0.10378,2.83899e-05,0,0,0,0,0,
-0.211413,0.977397,0,-0.207371,0.906296,-0.0338086,0.00404154,-0.071101,-0.0338086,0.1955,-0.0421848,0,0.10131,0.0592177,2.16846e-05,-0.0941901,0.101402,2.16846e-05,0,0,0,0,0,
-0.201628,0.979462,0,-0.197322,0.912352,-0.0338069,0.0043058,-0.0671105,-0.0338069,0.195913,-0.0402277,0,0.101299,0.0590684,1.40072e-05,-0.0946132,0.0992961,1.40072e-05,0,0,0,0,0,
-0.191824,0.981429,0,-0.187299,0.918381,-0.0338052,0.00452508,-0.0630481,-0.0338052,0.196305,-0.0382666,0,0.100635,0.0586547,5.38348e-06,-0.0956705,0.0969213,5.38348e-06,0,0,0,0,0,
-0.182,0.983299,0,-0.17738,0.92435,-0.0338036,0.00462029,-0.0589488,-0.0338036,0.196678,-0.0363017,0,0.098669,0.0577386,-5.2311e-06,-0.0980089,0.0940402,-5.2311e-06,0,0,0,0,0,
-0.172158,0.985069,0,-0.170035,0.928774,-0.0338026,0.00212288,-0.0562955,-0.0338026,0.197031,-0.0343331,0,0.0980486,0.0574201,-1.43327e-05,-0.0989824,0.0917532,-1.43327e-05,0,0,0,0,0,
-0.162299,0.986742,0,-0.157861,0.936097,-0.0338009,0.0044376,-0.0506443,-0.0338009,0.197365,-0.0323611,0,0.098218,0.0573372,-2.8715e-05,-0.0991465,0.0896983,-2.8715e-05,0,0,0,0,0,
-0.152424,0.988315,0,-0.150554,0.940482,-0.0338002,0.00186995,-0.0478337,-0.0338002,0.197678,-0.0303859,0,0.0970226,0.0567393,-3.64794e-05,-0.100656,0.0871252,-3.64794e-05,0,0,0,0,0,
-0.142533,0.98979,0,-0.14098,0.94624,-0.0337998,0.00155295,-0.0435503,-0.0337998,0.197972,-0.0284076,0,0.0945423,0.0556464,-4.82638e-05,-0.10343,0.084054,-4.82638e-05,0,0,0,0,0,
-0.132628,0.991166,0,-0.131637,0.95188,-0.0337998,0.000991288,-0.0392859,-0.0337998,0.198246,-0.0264265,0,0.0934758,0.0551612,-6.09714e-05,-0.104771,0.0815877,-6.09714e-05,0,0,0,0,0,
-0.12271,0.992443,0,-0.122333,0.957485,-0.0338001,0.000377195,-0.0349573,-0.0338001,0.198501,-0.0244427,0,0.0938614,0.0552015,-7.09101e-05,-0.104639,0.0796443,-7.09101e-05,0,0,0,0,0,
-0.11278,0.99362,0,-0.113021,0.963078,-0.0338011,-0.000241565,-0.0305418,-0.0338011,0.198735,-0.0224565,0,0.0922597,0.0544051,-7.79772e-05,-0.106476,0.0768616,-7.79772e-05,0,0,0,0,0,
-0.102838,0.994698,0,-0.106159,0.96721,-0.0338024,-0.00332133,-0.0274882,-0.0338024,0.19895,-0.0204681,0,0.0905596,0.0536469,-8.31007e-05,-0.10839,0.074115,-8.31007e-05,0,0,0,0,0,
-0.0928859,0.995677,0,-0.0972012,0.972621,-0.0338048,-0.00431527,-0.023056,-0.0338048,0.199145,-0.0184776,0,0.0883474,0.0526817,-8.96629e-05,-0.110797,0.0711593,-8.96629e-05,0,0,0,0,0,
-0.0829247,0.996556,0,-0.0862907,0.979234,-0.0338085,-0.00336602,-0.0173214,-0.0338085,0.199319,-0.0164853,0,0.0870747,0.0520883,-9.63417e-05,-0.112245,0.0685736,-9.63417e-05,0,0,0,0,0,
-0.0729551,0.997335,0,-0.0819504,0.981861,-0.0338101,-0.00899526,-0.0154738,-0.0338101,0.199474,-0.0144913,0,0.0874357,0.0521775,-9.72836e-05,-0.112039,0.0666688,-9.72836e-05,0,0,0,0,0,
-0.0629783,0.998015,0,-0.0732478,0.987112,-0.0338136,-0.0102695,-0.0109028,-0.0338136,0.199609,-0.0124959,0,0.086137,0.0515005,-9.62372e-05,-0.113472,0.0639964,-9.62372e-05,0,0,0,0,0,
