0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.633935,-0.773387,0,0.521504,-0.826884,-0.0340187,-0.112431,-0.0534975,-0.0340187,-0.154741,0.12671,0,-0.0743402,-0.101338,0.00068766,0.0804005,-0.228048,0.00068766,0,0,0,0,0,10.7806,
0.626169,-0.779687,0,0.513257,-0.836526,-0.0339354,-0.112912,-0.0568383,-0.0339354,-0.156,0.125156,0,-0.081287,-0.0989297,0.000688951,0.074713,-0.224086,0.000688951,0,0,0,0,0,8.52296,
0.618341,-0.78591,0,0.504979,-0.845947,-0.0338434,-0.113362,-0.0600374,-0.0338434,-0.157244,0.12359,0,-0.072018,-0.0978065,0.000666224,0.0852258,-0.221396,0.000666224,0,0,0,0,0,6.54225,
0.610451,-0.792054,0,0.497104,-0.855224,-0.0337488,-0.113347,-0.0631701,-0.0337488,-0.158472,0.122011,0,-0.0754816,-0.0948214,0.000621211,0.0829901,-0.216832,0.000621211,0,0,0,0,0,10.5647,
0.6025,-0.798119,0,0.489098,-0.864199,-0.0336555,-0.113403,-0.0660807,-0.0336555,-0.159684,0.12042,0,-0.0698993,-0.0935986,0.000554208,0.0897846,-0.214019,0.000554208,0,0,0,0,0,7.51295,
0.594489,-0.804104,0,0.481606,-0.873102,-0.0335718,-0.112883,-0.0689987,-0.0335718,-0.16088,0.118817,0,-0.0682351,-0.0913794,0.000456025,0.0926451,-0.210197,0.000456025,0,0,0,0,0,11.0885,
0.586419,-0.810008,0,0.474305,-0.881779,-0.0335008,-0.112114,-0.0717704,-0.0335008,-0.16206,0.117203,0,-0.0698519,-0.0898654,0.00033792,0.0922084,-0.207068,0.00033792,0,0,0,0,0,8.03251,
0.578289,-0.815832,0,0.467059,-0.890392,-0.0334462,-0.111231,-0.0745605,-0.0334462,-0.163224,0.115576,0,-0.0668444,-0.0892562,0.000199891,0.0963797,-0.204832,0.000199891,0,0,0,0,0,10.8405,
0.570102,-0.821574,0,0.463475,-0.894661,-0.0334261,-0.106627,-0.0730875,-0.0334261,-0.164372,0.113938,0,-0.0654889,-0.0882962,0.000126164,0.0988828,-0.202234,0.000126164,0,0,0,0,0,7.29869,
0.561858,-0.827234,0,0.456545,-0.903085,-0.0334022,-0.105313,-0.0758514,-0.0334022,-0.165503,0.112289,0,-0.0627857,-0.0864581,-2.9752e-05,0.102717,-0.198747,-2.9752e-05,0,0,0,0,0,10.0593,
0.553558,-0.832811,0,0.449664,-0.911291,-0.0334001,-0.103894,-0.0784798,-0.0334001,-0.166617,0.110628,0,-0.064208,-0.0838934,-0.000183435,0.102409,-0.194522,-0.000183435,0,0,0,0,0,7.75271,
0.545202,-0.838305,0,0.442812,-0.919244,-0.0334198,-0.10239,-0.0809399,-0.0334198,-0.167715,0.108957,0,-0.0630089,-0.081484,-0.000331882,0.104706,-0.190441,-0.000331882,0,0,0,0,0,10.6838,
0.536792,-0.843715,0,0.436088,-0.926962,-0.0334602,-0.100704,-0.0832475,-0.0334602,-0.168797,0.107274,0,-0.0643136,-0.079887,-0.000469393,0.104483,-0.187161,-0.000469393,0,0,0,0,0,9.44096,
0.528328,-0.84904,0,0.430876,-0.932649,-0.033503,-0.0974524,-0.0836087,-0.033503,-0.169861,0.105581,0,-0.0649157,-0.0796407,-0.000557445,0.104945,-0.185221,-0.000557445,0,0,0,0,0,6.04036,
0.519811,-0.854281,0,0.424119,-0.94025,-0.0335739,-0.0956924,-0.0859685,-0.0335739,-0.170908,0.103877,0,-0.0603049,-0.0789526,-0.000662692,0.110603,-0.182829,-0.000662692,0,0,0,0,0,8.62788,
