# Thu Feb 29 20:47:19 2024

# input dimensionality
6

# covariance function
CovSum(CovSEard, CovNoise)

# log-hyperparameter
1.232464736 -0.07656826702 1.84488141 0.479461187 2.048857715 0.04822307544 -0.1320867496 -2.016626495 

# mean for input values
0.005503636088 0.1045241234 1.79369098 0.007787465825 -0.0003654659924 -0.09942052155 
# std_dev for input values
0.2824223783 0.09319974337 3.868529758 0.1200015436 0.006582380786 0.607498586 

# mean and std_dev for target values
0.01370254087 0.2599853519

# data (target value in first column)
-0.814250123 -5.197096603 -1.122389083 3.846519938 -0.06489471377 0.05552185513 0.1636555604 
-0.1664777265 -0.7205314294 -1.122039442 4.436504626 10.47065462 0.06047241302 3.920657432 
-0.0035214258 -0.1242212665 -0.6501956347 4.391845882 1.33851502 6.736344973 -0.1207297627 
1.307294375 0.0257889821 -0.3046103803 4.684985742 0.288152838 4.948653696 2.030359943 
1.340028717 1.232467112 0.02793780961 3.688774966 2.775009649 4.764062271 -6.180179835 
0.5284984786 1.262600876 0.352640622 3.359607482 0.006024785672 4.652979792 -1.932471474 
0.2840268007 0.5155426017 0.61509027 3.02718249 -1.823088553 3.771538998 -1.953215165 
1.073213763 0.2904929595 0.8434280886 2.787102854 -0.5945466937 3.288550571 -1.36516317 
1.197138387 1.016983017 1.029068405 2.419861407 1.644892042 2.68399785 -2.174925136 
1.26513473 1.131062458 1.18807829 2.222656826 0.2035900573 2.306938316 -1.092136317 
0.5796989116 1.193656837 1.341209997 1.995062316 0.08242050163 2.223709355 -1.285658324 
1.29845796 0.5626754198 1.465751873 1.795769529 -1.549902882 1.818906754 -1.105433943 
0.674748866 1.224332705 1.544663663 1.476484971 1.49230879 1.172831662 -1.869537342 
1.058995704 0.6501741371 1.623458447 1.315642018 -1.416170901 1.171174976 -0.8605867388 
1.955266537 1.003894511 1.658527603 0.8829815322 0.7675824884 0.5520650446 -2.591511289 
0.53759609 1.82896117 1.718234229 0.4387906956 1.876891041 0.9009062764 -2.664936159 
0.8095738668 0.523917454 1.716441876 0.677400446 -3.136301455 0.03014398665 1.68311411 
1.303376119 0.774287975 1.706236726 0.4319659718 0.5243496899 -0.08897257304 -1.399262592 
1.707293963 1.228860141 1.676969808 0.3972131133 1.004936126 -0.3588676075 -0.05764942719 
1.274807452 1.600688759 1.669765943 0.05325996759 0.8102000524 -0.04647746421 -2.026626048 
1.38601088 1.20256111 1.654584916 -0.2804244416 -1.001883975 -0.1594258822 -1.961235092 
0.5461900943 1.304929989 1.61968721 -0.1966453455 0.1760293735 -0.4385937821 0.6971579158 
0.9700015508 0.5318287082 1.540472281 0.05237512813 -1.884380495 -1.066080076 1.749409231 
0.6880216614 0.9219704926 1.504803474 -0.1732304728 0.8532998971 -0.4495117771 -1.272993019 
0.7328481126 0.6623924761 1.473740609 -0.1669564669 -0.6758088618 -0.3842963771 0.2036082105 
1.221607726 0.703657693 1.434322721 -0.1625098912 0.0322225427 -0.5025949054 0.191971199 
0.7517102531 1.153587832 1.393986272 -0.3104292604 0.9940111655 -0.5156007794 -0.7782898114 
1.173662493 0.7210213321 1.359179849 -0.2800025708 -1.08293545 -0.4373013116 0.3574116562 
1.448149374 1.109451605 1.318871923 -0.7218749266 0.8492718724 -0.5151969187 -2.650172154 
1.16188093 1.362131895 1.285001979 -0.6805613649 0.5297857071 -0.4240417285 0.4267388766 
1.134206783 1.098606028 1.270209015 -0.5742944608 -0.6851000867 -0.1539313009 0.8403594908 
1.465762346 1.073130451 1.240573218 -0.5346039813 -0.1248512178 -0.3640905644 0.4164031464 
0.9358116583 1.378345606 1.19348776 -0.4694419783 0.6534259623 -0.6111598059 0.578604918 
1.313583268 0.8904968138 1.177088234 -0.4445239901 -1.213041746 -0.1766785788 0.3223324379 
1.187020919 1.238256384 1.151646373 -0.3923179838 0.7535537987 -0.3047087254 0.4961015838 
1.282108446 1.121748772 1.141002279 -0.5293864417 -0.3390941593 -0.09518757068 -0.7091915883 
0.9838807475 1.209282077 1.128671709 -0.7302585561 0.1411140044 -0.1190663447 -1.115491042 
0.7338221261 0.9347470575 1.105306576 -0.6805288189 -0.7110100129 -0.2753044017 0.4803327889 
1.087753912 0.7045543261 1.082616138 -0.4258196383 -0.6066509004 -0.2657514162 1.785634718 
1.326971708 1.030368026 1.046439091 -0.445326912 0.7019044217 -0.4567079305 0.03943392388 
1.242453636 1.25058118 1.036937392 -0.4658120259 0.4533746432 -0.07901242418 0.03320707128 
1.417667571 1.17277764 1.025817836 -0.433009485 -0.2480045313 -0.1019196241 0.372540994 
1.072175063 1.334071717 1.014056641 -0.8609335826 0.3147092088 -0.111004575 -2.561350134 
1.266757197 1.016026837 1.013975023 -0.5909154262 -0.8134100129 0.05436622342 1.883121741 
1.228314681 1.195150407 0.9844689692 -0.7033243426 0.3566707347 -0.3622535204 -0.5521604898 
1.067806275 1.159761954 0.959912564 -0.6397552061 -0.1481810682 -0.2921715904 0.5684615996 
1.038684649 1.012005128 0.949237656 -0.5971839549 -0.4126388592 -0.09562386554 0.4347477998 
1.284140967 0.985197067 0.9237741598 -0.5377431023 -0.1279872043 -0.3050150677 0.5421728319 
1.028270446 1.211153124 0.9028040722 -0.8375298547 0.4668905041 -0.2413930225 -1.745375999 
1.219595414 0.9756102192 0.8901234934 -0.7891369711 -0.6192424777 -0.1240221009 0.471819751 
0.9856671601 1.151735389 0.8524819741 -0.7376696422 0.3496140315 -0.4774433523 0.4913977118 
1.480185883 0.9363915487 0.818747232 -0.6736632196 -0.5717041901 -0.4221274045 0.5712462223 
1.1572428 1.391623266 0.7978899565 -0.9937090861 1.006488373 -0.2397957175 -1.874385329 
1.245833335 1.094336373 0.7903759237 -0.6863258768 -0.7645563065 -0.05086912408 2.121061091 
0.9540593048 1.17588884 0.7770636226 -0.8361293679 0.1270381638 -0.1329666385 -0.7902878336 
0.753938181 0.9072947772 0.7668776113 -0.7681431081 -0.6970280325 -0.08870159173 0.5965896856 
0.9105055736 0.7230722624 0.7464944671 -0.708994212 -0.4984604765 -0.233082507 0.5403136633 
1.08895248 0.8672011693 0.7260270118 -0.782548771 0.2743111617 -0.2342762652 -0.3047373 
0.9120176443 1.031471374 0.7048894535 -0.7167850886 0.3217134953 -0.2437642344 0.5824363912 
1.326070371 0.8685931136 0.6966425109 -0.6642451386 -0.4482269963 -0.06124637169 0.498228125 
1.325488601 1.24975145 0.6571352208 -0.9609636234 0.8321574457 -0.5038607482 -1.725837378 
1.481262847 1.249215899 0.6512961759 -0.9094168511 -0.06615512735 -0.02715301711 0.4919036042 
1.278512574 1.39261467 0.6322338643 -0.9854071821 0.2725927945 -0.2143808749 -0.3202482106 
1.066018669 1.205971879 0.6243263062 -0.9333450344 -0.5041565719 -0.05644103695 0.4951854968 
1.004674472 1.010359537 0.6024767024 -0.866499883 -0.5252663138 -0.2538460674 0.5893231476 
1.160017292 0.9538888261 0.5837027965 -0.7927902601 -0.1977979423 -0.2102973468 0.6330358627 
0.8638025248 1.096890446 0.5689512444 -0.8669782631 0.2716581035 -0.1533449541 -0.3087710492 
0.9397205554 0.824208441 0.5592653571 -0.8110389735 -0.7066489615 -0.08162034977 0.5198750008 
0.6166174999 0.8940951688 0.5425994874 -0.7471093104 0.09958296951 -0.1804497223 0.5707574201 
0.5715490091 0.5966610134 0.5288592377 -0.6885913763 -0.7649028889 -0.1390259516 0.5362957191 
0.9733774324 0.5551729857 0.4985649882 -0.6283970294 -0.1625363532 -0.3734135664 0.5469710573 
0.5375225563 0.9250781776 0.4908102432 -0.6939552595 0.8056732879 -0.05427736066 -0.2538169567 
0.6475388627 0.5238497621 0.4861973652 -0.6505398576 -1.009181595 -0.009791753344 0.4401233215 
0.7017422216 0.6251258306 0.4669522804 -0.592712404 0.1734574545 -0.2169687563 0.5318987638 
0.5707869318 0.6750230074 0.4498364611 -0.6976888745 0.0525377702 -0.1868205469 -0.5048309338 
0.5099411817 0.5544714517 0.4202626253 -0.6037157119 -0.3486115399 -0.3632132486 0.7620733746 
0.7278017451 0.498459588 0.3969338562 -0.5388739433 -0.1967180494 -0.274789527 0.5765656757 
0.6957401458 0.6990122339 0.3837524465 -0.7855406873 0.4071038417 -0.1311133518 -1.407109642 
0.6534677993 0.6694977661 0.3748444767 -0.7307850182 -0.1343567052 -0.07060583774 0.5123377467 
0.7359406925 0.6305837433 0.3621483396 -0.6648522538 -0.1564784596 -0.1242423912 0.5835130995 
0.5553897479 0.7065045831 0.341633191 -0.7173830799 0.113784189 -0.2349515535 -0.170858904 
0.4750607901 0.540297496 0.3069358053 -0.6638116854 -0.4560613558 -0.4357574478 0.504796328 
0.05884407015 0.4663502667 0.2767135442 -0.5908312288 -0.2389287447 -0.3723942849 0.6283925565 
0.1423210295 0.08319985551 0.2526681024 -0.5363067356 -0.9666352007 -0.2849368746 0.5108656272 
-0.04647978152 0.1600449935 0.2277798523 -0.5760781774 0.1159595152 -0.2968701746 -0.08960759055 
0.04717222038 -0.01375654999 0.2021820185 -0.5039806154 -0.4739348294 -0.3069171492 0.6227703148 
0.04847100354 0.07245527504 0.1801040375 -0.4302492147 0.1380039151 -0.2570796528 0.633174543 
-0.1213551547 0.07365087646 0.1581609664 -0.4912093758 -0.06208087832 -0.2551694688 -0.2245366143 
-0.2145663391 -0.08268345427 0.1498328806 -0.4261371933 -0.4328259267 -0.06239527569 0.5780329436 
-0.2537653571 -0.1684894825 0.1256052618 -0.2206718961 -0.2668383042 -0.2875163138 1.47205139 
0.03732244432 -0.2045743373 0.09994044371 -0.1524960672 -0.1498200421 -0.3078655789 0.5977968556 
-0.13273051 0.06338801376 0.08593890066 -0.3383028634 0.5657518779 -0.1427255969 -1.019555622 
-0.2409305558 -0.09315509525 0.07132900903 -0.413947712 -0.4333172842 -0.1513391872 -0.3180481906 
-0.3660724382 -0.1927591959 0.05076343583 -0.2189093595 -0.2993119233 -0.2356655142 1.405652971 
-0.1997167646 -0.30795919 0.0428794839 -0.2782623691 -0.3360166954 -0.05610679724 -0.2143023302 
-0.08417972642 -0.1548196315 0.01037708367 -0.3312446954 0.2955176361 -0.4046787103 -0.1737340411 
-0.2536837245 -0.04846142536 -0.01103438779 -0.2719026977 0.1854182124 -0.2476425637 0.5415433274 
-0.4198879671 -0.2044991899 -0.0241373586 -0.2168834431 -0.4321279614 -0.130002738 0.5140162501 
-0.4877138003 -0.3574993479 -0.03092756711 -0.1526054497 -0.424978986 -0.04062051512 0.5729755756 
-0.659958006 -0.4199367625 -0.07037245132 -0.09405106473 -0.2118405161 -0.5029771447 0.5365278368 
-0.4259323866 -0.578497039 -0.07037245132 -0.04597803058 -0.4380646669 0.05552185513 0.4697829613 
-0.6480158541 -0.3630635689 -0.104411858 -0.09280123171 0.4421257057 -0.4264411411 -0.1345129475 
-0.6017715662 -0.5675036305 -0.1148275293 -0.1342721318 -0.5460422614 -0.09195334016 -0.1004296817 
-0.571555398 -0.524933217 -0.132750184 -0.09537800802 0.03529430946 -0.1982445056 0.4113319811 
