# Sat Feb 24 19:49:28 2024

# input dimensionality
6

# covariance function
CovSum(CovSEard, CovNoise)

# log-hyperparameter
0.1762819075 2.475244965 1.088875688 1.144304249 4.308033757 2.697861329 0.383962842 -2.228877854 

# mean for input values
-0.09269529256 8.360063737e-05 3.908511184 -5.207810413e-06 2.254818431e-09 -5.982657418e-05 
# std_dev for input values
0.001778095954 0.000286593718 0.0200499801 0.0004382743368 4.046710152e-05 0.003454767564 

# mean and std_dev for target values
-0.09270215735 0.001783634464

# data (target value in first column)
-0.4610687959 -0.4663802432 -0.2917043675 0.4822356641 0.01188253561 -5.57197908e-05 0.01731710544 
-0.4644843311 -0.4663657085 -0.2917039293 0.4822356639 0.01194150313 -5.261640585e-05 0.01731710409 
-0.4885288043 -0.4697918827 -0.2917211784 0.4822356637 -0.002017585413 -0.0001778805968 0.01731710413 
-0.5680975926 -0.4939112509 -0.2924239404 0.482235267 -0.08597067527 -0.005032778953 0.01731480345 
-0.7326595654 -0.5737278843 -0.2970093401 0.4822532052 -0.3119366367 -0.03253016733 0.01742121083 
-1.014110747 -0.7388024438 -0.3134064268 0.4829593768 -0.6578313436 -0.1161821993 0.02141542078 
-1.375746944 -1.021130305 -0.3535924776 0.5038934668 -1.133532528 -0.2846589969 0.13880953 
-1.817570608 -1.383892946 -0.4313041277 0.5038934668 -1.459859545 -0.5504205816 0.01731710544 
-2.459277543 -1.827092826 -0.4888938139 0.5438064087 -1.786196539 -0.4079139962 0.2489545965 
-2.980907541 -2.470798584 -0.8591437 0.6206736885 -2.599656651 -2.62221761 0.4634216271 
-3.302575106 -2.994053384 -1.121518415 1.039433563 -2.110982445 -1.858230441 2.447618712 
-3.36421426 -3.316722896 -1.410662415 1.29308043 -1.297200171 -2.047814292 1.489374061 
-3.170750263 -3.378554048 -1.68832952 1.568816561 -0.2389688389 -1.966533299 1.617570623 
-2.818130804 -3.184487439 -1.930947554 1.827136702 0.7992182825 -1.718310841 1.516495728 
-1.854911259 -2.830769621 -2.108896223 2.042944303 1.446929416 -1.260313282 1.269771294 
-1.667066132 -1.864549787 -2.206292681 2.184918195 3.931873814 -0.6898311648 0.8412723142 
-0.9578464352 -1.676119551 -2.212883166 2.235357672 0.7763513023 -0.04673046342 0.3100460604 
-0.2181947774 -0.9646907378 -2.126233367 2.182073724 2.898176775 0.6136103715 -0.2919199321 
0.5879737979 -0.222735173 -1.951934575 2.02118637 3.022024991 1.234352898 -0.9164036704 
1.115147315 0.5859444999 -1.701764657 1.75728226 3.29272728 1.77168291 -1.514268468 
1.578151421 1.114760086 -1.048285742 1.401734929 2.157307844 4.627974078 -2.046126175 
2.448773447 1.579206382 -0.687986384 0.9720320623 1.896159142 2.55163513 -2.476492902 
2.732938919 2.452540269 -0.331851551 -0.01756451161 3.555031928 2.522141375 -5.725874369 
2.992061918 2.737590875 -6.811161707e-05 -0.5336808274 1.168343882 2.349681372 -2.977999272 
3.01041451 2.997521004 0.2935272183 -1.033824294 1.066429135 2.079227798 -2.885299749 
