0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.971091,0.238708,0,-1.04686,-0.410821,-7.36893e-05,-0.0757692,-0.649529,-7.36893e-05,0.0479358,-0.19417,0,0.0322103,0.0924918,2.08508e-05,-0.0157255,0.286662,2.08508e-05,0,0
-0.968656,0.248407,0,-1.04363,-0.401538,-7.3522e-05,-0.0749749,-0.649945,-7.3522e-05,0.049875,-0.193681,0,0.0338277,0.092659,2.2144e-05,-0.0160473,0.28634,2.2144e-05,0,0
-0.966123,0.258081,0,-1.04111,-0.394563,-7.33599e-05,-0.0749835,-0.652643,-7.33599e-05,0.0518093,-0.193173,0,0.0350146,0.0927787,2.30259e-05,-0.0167947,0.285952,2.30259e-05,0,0
-0.963494,0.267729,0,-1.0385,-0.387577,-7.31684e-05,-0.0750041,-0.655306,-7.31684e-05,0.0537384,-0.192645,0,0.0361682,0.0928887,2.38279e-05,-0.0175703,0.285534,2.38279e-05,0,0
-0.960769,0.27735,0,-1.03489,-0.378247,-7.28721e-05,-0.0741224,-0.655597,-7.28721e-05,0.0556622,-0.192098,0,0.0376922,0.0930435,2.47583e-05,-0.0179699,0.285142,2.47583e-05,0,0
-0.957947,0.286944,0,-1.03114,-0.368897,-7.25389e-05,-0.0731909,-0.655841,-7.25389e-05,0.0575803,-0.191532,0,0.0391915,0.0932021,2.55074e-05,-0.0183888,0.284734,2.55074e-05,0,0
-0.95503,0.296509,0,-1.02823,-0.361872,-7.22717e-05,-0.0732004,-0.658381,-7.22717e-05,0.0594927,-0.190947,0,0.0402832,0.0933141,2.59474e-05,-0.0192095,0.284261,2.59474e-05,0,0
-0.952017,0.306044,0,-1.02423,-0.352489,-7.19034e-05,-0.0722144,-0.658534,-7.19034e-05,0.0613992,-0.190342,0,0.0417153,0.0934663,2.63645e-05,-0.0196839,0.283808,2.63645e-05,0,0
-0.948909,0.315549,0,-1.0201,-0.343087,-7.15342e-05,-0.0711875,-0.658636,-7.15342e-05,0.0632995,-0.189719,0,0.0431136,0.0936182,2.65882e-05,-0.020186,0.283337,2.65882e-05,0,0
-0.945706,0.325022,0,-1.01583,-0.333668,-7.11771e-05,-0.0701248,-0.65869,-7.11771e-05,0.0651935,-0.189076,0,0.044439,0.0937463,2.66307e-05,-0.0207546,0.282822,2.66307e-05,0,0
-0.942409,0.334463,0,-1.01144,-0.324231,-7.08425e-05,-0.0690307,-0.658694,-7.08425e-05,0.067081,-0.188415,0,0.0457334,0.0938755,2.65029e-05,-0.0213476,0.28229,2.65029e-05,0,0
-0.939017,0.34387,0,-1.00693,-0.314777,-7.054e-05,-0.067909,-0.658647,-7.054e-05,0.0689617,-0.187735,0,0.0469812,0.0939974,2.62129e-05,-0.0219806,0.281732,2.62129e-05,0,0
