-1.9999993334e-06,0.0019999946667,0,4.6027057693e-07,4.9727288168e-15,1.1614595305e-07,2.4602699103e-06,-0.0019999946667,1.1614595305e-07,0,0,0,-8.6556316183e-07,-1.3505932744e-14,5.9427618434e-12,-8.6556316183e-07,-1.3505932744e-14,5.9427618434e-12,0,0,0,0,0,0,0,0,0,0,1.0779238754e-06,-1.6106906202e-14,
-0.00024199023949,0.02199290202,0,4.6544599131e-07,4.5947582702e-08,1.1614674216e-07,0.00024245568548,-0.021992856073,1.1614674216e-07,0,0,0,4.7270213438e-05,2.2591323835e-05,-3.0228145937e-11,4.7270213438e-05,2.2591323835e-05,-3.0228145937e-11,0,0,0,0,0,0.061546212252,0.061546212252,0,0,0,0.0021346365883,-0.075213901706,
-0.00088187035362,0.041950625423,0,7.2614402015e-06,1.2477884534e-05,1.1615663452e-07,0.00088913179382,-0.041938147538,1.1615663452e-07,0,0,0,0.00030124854073,0.0034736928462,-3.2830132466e-08,0.00030124854073,0.0034736928462,-3.2830132466e-08,0,0,0,0,0,0.124090689,0.124090689,0,0,0,0.010047564479,-0.18726846794,
-0.0019213843982,0.061841236773,0,4.7666221313e-05,0.00071769550121,1.3073471902e-07,0.0019690506195,-0.061123541272,1.3073471902e-07,0,0,0,0.00058886208034,0.021404451846,-3.3550871181e-06,0.00058886208034,0.021404451846,-3.3550871181e-06,0,0,0,0,0,0.18614979214,0.18614979214,0,0,0,0.02076623991,-0.12538234451,
-0.0033601165815,0.081632915337,0,0.00010207675325,0.0035482584616,4.4635737794e-07,0.0034621933348,-0.078084656875,4.4635737794e-07,0,0,0,9.7585612395e-05,0.051088455249,-2.9450896239e-05,9.7585612395e-05,0.051088455249,-2.9450896239e-05,0,0,0,0,0,0.24748530737,0.24748530737,0,0,0,0.028500937126,-0.10413367132,
-0.0051974914298,0.10129399865,0,9.7795802211e-05,0.0077044859608,1.5774862042e-06,0.005295287232,-0.093589512689,1.5774862042e-06,0,0,0,-0.0010288533104,0.078057955723,-8.3532369393e-05,-0.0010288533104,0.078057955723,-8.3532369393e-05,0,0,0,0,0,0.30782897346,0.30782897346,0,0,0,0.045795520348,-0.011030058075,
-0.0074327740177,0.12079303317,0,-0.00015905953114,0.019095859098,8.3367068028e-06,0.0072737144866,-0.10169717408,8.3367068028e-06,0,0,0,-0.0048107895784,0.12106236231,-0.00024962166151,-0.0048107895784,0.12106236231,-0.00024962166151,0,0,0,0,0,0.36696258863,0.36696258863,0,0,0,0.041050644745,-0.044110962549,
-0.010065070262,0.14009882461,0,-0.00074185369945,0.031957178121,2.2090582774e-05,0.0093232165625,-0.10814164649,2.2090582774e-05,0,0,0,-0.00929534028,0.15057897201,-0.00040660283017,-0.00929534028,0.15057897201,-0.00040660283017,0,0,0,0,0,0.42463836416,0.42463836416,0,0,0,0.03485144061,0.13398687993,
-0.013093327279,0.15918048782,0,-0.0017910044304,0.047639479268,4.809273533e-05,0.011302322849,-0.11154100855,4.809273533e-05,0,0,0,-0.014242082394,0.17373094123,-0.00052367812822,-0.014242082394,0.17373094123,-0.00052367812822,0,0,0,0,0,0.48066016133,0.48066016133,0,0,0,0.032457693115,0.14337546987,
-0.016516333807,0.1780074962,0,-0.0033302898557,0.065394382742,9.0209131725e-05,0.013186043951,-0.11261311346,9.0209131725e-05,0,0,0,-0.018822454481,0.18875347596,-0.00053424364002,-0.018822454481,0.18875347596,-0.00053424364002,0,0,0,0,0,0.53477270126,0.53477270126,0,0,0,0.034802182264,0.14086117742,
-0.020332720688,0.19654973056,0,-0.0047822792378,0.079627809628,0.00013386216382,0.01555044145,-0.11692192093,0.00013386216382,0,0,0,-0.02190121097,0.19645799112,-0.00046801073456,-0.02190121097,0.19645799112,-0.00046801073456,0,0,0,0,0,0.58678059437,0.58678059437,0,0,0,0.031265429052,0.21649692573,
-0.024102550669,0.21296973253,0,-0.0070883677871,0.099470074034,0.00020861208915,0.017014182882,-0.1134996585,0.00020861208915,0,0,0,-0.025705926364,0.20334749555,-0.00030832170841,-0.025705926364,0.20334749555,-0.00030832170841,0,0,0,0,0,0.63645571743,0.63645571743,0,0,0,0.046608785074,0.18029201903,
-0.029139372759,0.23266172577,0,-0.0097804385311,0.11987539699,0.00029885078052,0.019358934228,-0.11278632878,0.00029885078052,0,0,0,-0.029255394491,0.20608615048,-0.00011391023899,-0.029255394491,0.20608615048,-0.00011391023899,0,0,0,0,0,0.6836424126,0.6836424126,0,0,0,0.07031580158,0.061252265092,
-0.034126115406,0.25017371513,0,-0.012843440772,0.14048294128,0.00039750820273,0.021282674634,-0.10969077386,0.00039750820273,0,0,0,-0.033045498982,0.20704528725,7.7835775522e-05,-0.033045498982,0.20704528725,7.7835775522e-05,0,0,0,0,0,0.72810909892,0.72810909892,0,0,0,0.0633303538,0.095553055627,
