-0.0017276682495,0.07188945895,0,0,0,0,0.0017276682495,-0.07188945895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5087719298,3.5087719298,
-0.0029757655702,0.094250151412,0,0,0,0,0.0029757655702,-0.094250151412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5087719298,2.9952742709,
-0.0045606870281,0.1165260251,0,0,0,0,0.0045606870281,-0.1165260251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5087719298,2.8605738786,
-0.0064820760226,0.13869703323,0,0,0,0,0.0064820760226,-0.13869703323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5087719298,2.7524037237,
-0.0087395002493,0.16074322339,0,0,0,0,0.0087395002493,-0.16074322339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5087719298,2.6168397623,
-0.011332451797,0.18264475551,0,0,0,0,0.011332451797,-0.18264475551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5087719298,2.4820073217,
-0.014260347263,0.20438191966,0,0,0,0,0.014260347263,-0.20438191966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5087719298,2.3481617182,
-0.017522527883,0.22593515389,0,0,0,0,0.017522527883,-0.22593515389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5087719298,2.2153838367,
-0.02111825968,0.24728506173,0,0,0,0,0.02111825968,-0.24728506173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36926471393,0.36926471393,0,0,0,-3.5087719298,2.0838267982,
-0.02504673363,0.26841242971,0,0,0,0,0.02504673363,-0.26841242971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74448348679,0.74448348679,0,0,0,-3.5087719298,1.9536275939,
-0.029307065842,0.28929824461,0,0,0,0,0.029307065842,-0.28929824461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1168660779,1.1168660779,0,0,0,-3.5087719298,1.8249021302,
-0.03389829776,0.30992371062,0,0,0,0,0.03389829776,-0.30992371062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4848404339,1.4848404339,0,0,0,-3.5087719298,1.7208916721,
-0.038819396375,0.33027026621,0,0,0,0,0.038819396375,-0.33027026621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8469276614,1.8469276614,0,0,0,-3.5087719298,1.5955792846,
-0.044069254463,0.35031960086,0,0,0,0,0.044069254463,-0.35031960086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2017345622,2.2017345622,0,0,0,-3.5087719298,1.4488524655,
-0.049646690826,0.37005367151,0,0,0,0,0.049646690826,-0.37005367151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5478602939,2.5478602939,0,0,0,-3.5087719298,1.326694305,
-0.055550450564,0.38945471883,0,0,0,0,0.055550450564,-0.38945471883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8839105244,2.8839105244,0,0,0,-3.5087719298,1.207136995,
-0.061779205358,0.4085052832,0,0,0,0,0.061779205358,-0.4085052832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2085906376,3.2085906376,0,0,0,-3.5087719298,1.0902797735,
-0.068331553763,0.42718822038,0,0,0,0,0.068331553763,-0.42718822038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5206166071,3.5206166071,0,0,0,-3.5087719298,0.97621581157,
-0.075206021529,0.445486717,0,0,0,0,0.075206021529,-0.445486717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8187447036,3.8187447036,0,0,0,-3.5087719298,0.85356507668,
-0.082401061929,0.46338430564,0,0,0,0,0.082401061929,-0.46338430564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1017823181,4.1017823181,0,0,0,-3.5087719298,0.75674776431,
-0.08991505611,0.48086487968,0,0,0,0,0.08991505611,-0.48086487968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3686465841,4.3686465841,0,0,0,-3.5087719298,0.65158476044,
-0.097746313454,0.49791270779,0,0,0,0,0.097746313454,-0.49791270779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6182737652,4.6182737652,0,0,0,-3.5087719298,0.54947278973,
-0.10589307196,0.51451244808,0,0,0,0,0.10589307196,-0.51451244808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8496698355,4.8496698355,0,0,0,-3.5087719298,0.46371455976,
