0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.482248,-0.876034,0,-0.428589,-1.00528,-0.0339697,0.0536592,-0.129248,-0.0339697,-0.175159,-0.0965373,0,-0.0957083,0.0555086,-0.00031044,0.0794503,0.152046,-0.00031044,0,0,0.332389,0.667611,-9.04188e-09,11.0417,
-0.490985,-0.871168,0,-0.43873,-1.00079,-0.033994,0.0522541,-0.129623,-0.033994,-0.174185,-0.098284,0,-0.0990594,0.0517409,-0.000210344,0.0751251,0.150025,-0.000210344,0,0,0.588297,0.411702,7.48573e-09,11.1664,
-0.499672,-0.866215,0,-0.446533,-0.997693,-0.034008,0.0531385,-0.131478,-0.034008,-0.173193,-0.100021,0,-0.101704,0.0488826,-0.00012108,0.0714888,0.148904,-0.00012108,0,0,5.9938e-09,1,-6.39323e-09,10.416,
-0.508309,-0.861175,0,-0.451836,-0.995763,-0.0340152,0.0564727,-0.134588,-0.0340152,-0.172184,-0.101748,0,-0.103673,0.0468834,-5.68721e-05,0.0685115,0.148631,-5.68721e-05,0,0,-8.96908e-09,1,-9.30069e-09,9.31405,
-0.516895,-0.856049,0,-0.465514,-0.991414,-0.0340255,0.0513812,-0.135365,-0.0340255,-0.171158,-0.103465,0,-0.108831,0.0424282,0.000113605,0.0623272,0.145893,0.000113605,0,0,0.375493,0.624507,-7.25728e-09,7.57923,
-0.525429,-0.850837,0,-0.473999,-0.989123,-0.0340264,0.0514301,-0.138286,-0.0340264,-0.170115,-0.105171,0,-0.112942,0.0402199,0.000217782,0.057173,0.145391,0.000217782,0,0,-9.46631e-09,1,-8.48614e-09,5.09414,
-0.533911,-0.845541,0,-0.49159,-0.985159,-0.034016,0.0423208,-0.139619,-0.034016,-0.169055,-0.106867,0,-0.115004,0.0361879,0.000412222,0.0540508,0.143055,0.000412222,0,0,0.268157,0.730272,0.00157107,0.804201,
-0.54234,-0.840159,0,-0.500451,-0.983383,-0.0340043,0.0418887,-0.143223,-0.0340043,-0.167978,-0.108552,0,-0.114347,0.0368599,0.000491172,0.0536304,0.145412,0.000491172,0,0,-9.46972e-09,1,-7.54581e-09,-2.12698,
-0.550714,-0.834694,0,-0.512303,-0.980914,-0.0339816,0.0384113,-0.14622,-0.0339816,-0.166884,-0.110226,0,-0.116119,0.0397936,0.000574588,0.0507649,0.15002,0.000574588,0,0,-9.90776e-09,1,-9.94308e-09,1.07747,
-0.559033,-0.829145,0,-0.524325,-0.978139,-0.0339515,0.0347089,-0.148994,-0.0339515,-0.165773,-0.11189,0,-0.117325,0.0436492,0.000630473,0.0484483,0.155539,0.000630473,0,0,0.222067,0.777933,-9.86269e-09,-7.36879,
-0.567297,-0.823513,0,-0.536473,-0.974989,-0.0339148,0.0308239,-0.151476,-0.0339148,-0.164646,-0.113542,0,-0.11654,0.0478924,0.000656719,0.0481063,0.161434,0.000656719,0,0,-9.93586e-09,1,-9.94805e-09,6.82207,
