0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.140917,-0.990021,0,0,0,0,0.140917,0.990021,0,-0.19799,-0.0282823,0,0,0,0,0.19799,0.0282823,0,0,0,1,-9.53081e-09,-9.86188e-09,2.68781,
-0.15081,-0.988563,0,-0.0747309,-0.912654,-0.0331269,0.0760789,0.0759083,-0.0331269,-0.197697,-0.0302608,0,-0.10485,0.0318117,-0.000183776,0.0928475,0.0620725,-0.000183776,0,0,-9.97126e-09,1,-9.90742e-09,3.404,
-0.160688,-0.987005,0,-0.0853413,-0.909298,-0.033141,0.0753464,0.0777077,-0.033141,-0.197385,-0.0322362,0,-0.114018,0.0278927,-0.000482836,0.0833673,0.0601289,-0.000482836,0,0,-9.91423e-09,0.272428,0.727572,-3.58408,
-0.17055,-0.985349,0,-0.0910085,-0.907749,-0.0331601,0.079541,0.0776003,-0.0331601,-0.197053,-0.0342084,0,-0.118651,0.0285337,-0.000616876,0.0784022,0.0627421,-0.000616876,0,0,0.765339,0.234661,-9.86932e-09,-5.9996,
-0.180394,-0.983594,0,-0.106128,-0.903919,-0.0332434,0.0742663,0.0796752,-0.0332434,-0.196701,-0.0361772,0,-0.125849,0.0285805,-0.000901192,0.0708519,0.0647578,-0.000901192,0,0,2.26058e-08,1,5.43575e-09,-6.0001,
-0.190221,-0.981741,0,-0.115563,-0.901553,-0.0333168,0.0746581,0.0801885,-0.0333168,-0.196329,-0.0381424,0,-0.127594,0.0300117,-0.00104035,0.0687352,0.0681541,-0.00104035,0,0,-8.02351e-09,1,-9.38797e-09,-5.18042,
-0.200029,-0.97979,0,-0.128135,-0.898291,-0.0334381,0.0718937,0.0814988,-0.0334381,-0.195938,-0.0401037,0,-0.123509,0.0297166,-0.00119601,0.0724285,0.0698204,-0.00119601,0,0,-8.45304e-09,0.0333222,0.966678,-3.71929,
-0.209817,-0.977741,0,-0.140323,-0.895069,-0.0335787,0.0694935,0.0826718,-0.0335787,-0.195527,-0.0420611,0,-0.119651,0.0294462,-0.00131413,0.075876,0.0715073,-0.00131413,0,0,0.172463,0.0936957,0.733841,-2.6856,
-0.219583,-0.975594,0,-0.152135,-0.891894,-0.0337301,0.0674486,0.0837001,-0.0337301,-0.195097,-0.0440142,0,-0.116015,0.0291859,-0.00138497,0.0790818,0.0732001,-0.00138497,0,0,3.82346e-11,0.745654,0.254346,-0.0858096,
-0.229328,-0.973349,0,-0.163592,-0.888764,-0.0338836,0.0657358,0.0845847,-0.0338836,-0.194647,-0.0459629,0,-0.112589,0.0289301,-0.00140141,0.0820577,0.0748931,-0.00140141,0,0,-9.95729e-09,1,-9.92698e-09,2.40814,
-0.23905,-0.971007,0,-0.174661,-0.885717,-0.034031,0.0643885,0.0852903,-0.034031,-0.194178,-0.0479071,0,-0.105187,0.0253972,-0.00136143,0.0889907,0.0733043,-0.00136143,0,0,-9.90242e-09,1,-9.81628e-09,7.75986,
-0.248748,-0.968568,0,-0.184899,-0.883162,-0.0341642,0.0638492,0.0854064,-0.0341642,-0.193689,-0.0498464,0,-0.0952603,0.0194413,-0.0012694,0.0984285,0.0692877,-0.0012694,0,0,-9.93327e-09,-9.88775e-09,1,-0.526687,
-0.258421,-0.966032,0,-0.194215,-0.881339,-0.0342768,0.0642062,0.0846934,-0.0342768,-0.193181,-0.0517808,0,-0.0875737,0.0129497,-0.00112542,0.105607,0.0647305,-0.00112542,0,0,0.660677,0.339323,-9.75016e-09,-5.61997,
-0.268068,-0.9634,0,-0.202793,-0.879947,-0.0343642,0.065275,0.0834526,-0.0343642,-0.192653,-0.05371,0,-0.0804131,0.0143637,-0.000933302,0.11224,0.0680737,-0.000933302,0,0,0.4934,-5.8368e-09,0.5066,-5.99591,
-0.277689,-0.960671,0,-0.210689,-0.878421,-0.0344239,0.0669995,0.0822497,-0.0344239,-0.192106,-0.0556338,0,-0.0766384,0.015284,-0.000700489,0.115468,0.0709178,-0.000700489,0,0,-4.52521e-09,1.75998e-08,1,-5.92059,
-0.287281,-0.957846,0,-0.21831,-0.876867,-0.0344529,0.0689717,0.0809788,-0.0344529,-0.19154,-0.057552,0,-0.0751287,0.0152512,-0.000433616,0.116412,0.0728033,-0.000433616,0,0,-9.30938e-09,-9.19911e-09,1,-5.25249,
-0.296845,-0.954926,0,-0.225784,-0.875329,-0.0344511,0.0710617,0.0795965,-0.0344511,-0.190955,-0.0594645,0,-0.0737015,0.0151906,-0.000145837,0.117254,0.0746552,-0.000145837,0,0,6.47298e-09,-9.39175e-09,1,-5.07752,
-0.30638,-0.951909,0,-0.229468,-0.874565,-0.0344391,0.0769118,0.0773446,-0.0344391,-0.190351,-0.0613711,0,-0.0730115,0.0151556,1.2288e-06,0.11734,0.0765267,1.2288e-06,0,0,1,-9.48149e-09,5.22427e-08,-4.34505,
-0.315883,-0.948798,0,-0.236734,-0.873045,-0.0343942,0.0791495,0.075753,-0.0343942,-0.189728,-0.0632715,0,-0.0716702,0.0150813,0.000292141,0.118058,0.0783528,0.000292141,0,0,0.0570758,-3.13276e-09,0.942924,-1.85582,
-0.325355,-0.945592,0,-0.24567,-0.87114,-0.0343035,0.0796851,0.0744517,-0.0343035,-0.189086,-0.0651656,0,-0.0713406,0.0156407,0.000631467,0.117745,0.0808063,0.000631467,0,0,-9.86348e-09,0.263614,0.736386,-1.7562,
-0.334795,-0.942291,0,-0.252928,-0.869577,-0.0342077,0.0818669,0.0727146,-0.0342077,-0.188425,-0.0670532,0,-0.0777763,0.0154168,0.000873665,0.110648,0.08247,0.000873665,0,0,2.55966e-08,1,-9.97316e-09,0.689405,
-0.344201,-0.938896,0,-0.261006,-0.868032,-0.0340956,0.0831949,0.0708638,-0.0340956,-0.187745,-0.068934,0,-0.0908739,0.0143038,0.00109639,0.0968709,0.0832378,0.00109639,0,0,-9.96348e-09,1,-9.93367e-09,-0.750196,
-0.353572,-0.935407,0,-0.265543,-0.8673,-0.0340359,0.0880288,0.0681069,-0.0340359,-0.187046,-0.070808,0,-0.0964684,0.0125849,0.00120118,0.0905777,0.0833929,0.00120118,0,0,-9.73919e-09,1,-9.927e-09,-3.63168,
-0.362909,-0.931825,0,-0.275566,-0.866004,-0.0339157,0.0873422,0.0658206,-0.0339157,-0.186329,-0.0726749,0,-0.10844,0.0110759,0.0013915,0.077889,0.0837508,0.0013915,0,0,-7.76469e-09,1,-8.45569e-09,-5.9751,
-0.372208,-0.928149,0,-0.289516,-0.864551,-0.0337766,0.0826928,0.0635977,-0.0337766,-0.185593,-0.0745345,0,-0.113517,0.0110306,0.00156261,0.0720758,0.0855651,0.00156261,0,0,-8.97699e-09,-9.07241e-09,1,-5.89483,
-0.381471,-0.924381,0,-0.300838,-0.863372,-0.0336784,0.0806331,0.0610083,-0.0336784,-0.184838,-0.0763867,0,-0.111378,0.0115562,0.00160558,0.0734596,0.0879429,0.00160558,0,0,3.51716e-07,0.77547,0.22453,-4.77161,
-0.390696,-0.92052,0,-0.311892,-0.862168,-0.0335918,0.0788037,0.0583515,-0.0335918,-0.184065,-0.0782312,0,-0.108242,0.0115,0.00155842,0.0758234,0.0897312,0.00155842,0,0,-9.69617e-09,-9.87558e-09,1,-5.4431,
-0.399881,-0.916567,0,-0.322637,-0.860972,-0.0335166,0.0772445,0.0555952,-0.0335166,-0.183273,-0.0800679,0,-0.105271,0.011457,0.00142895,0.0780022,0.0915249,0.00142895,0,0,0.865189,0.134811,-9.65207e-09,-4.47056,
-0.409027,-0.912522,0,-0.335658,-0.859488,-0.0334389,0.073369,0.0530346,-0.0334389,-0.182464,-0.0818966,0,-0.101783,0.0114094,0.00116988,0.080681,0.093306,0.00116988,0,0,0.67131,-9.13258e-09,0.32869,-3.75779,
-0.418131,-0.908387,0,-0.340745,-0.858898,-0.0334131,0.0773864,0.0494886,-0.0334131,-0.181635,-0.0837171,0,-0.100453,0.011391,0.00104173,0.0811822,0.0951081,0.00104173,0,0,0.564705,-9.14903e-09,0.435295,-4.19097,
-0.427194,-0.90416,0,-0.350783,-0.857692,-0.0333711,0.0764116,0.0464679,-0.0333711,-0.180789,-0.0855293,0,-0.0990952,0.0119599,0.00075518,0.081694,0.0974892,0.00075518,0,0,1,-9.98077e-09,-9.88008e-09,-1.65385,
-0.436214,-0.899843,0,-0.360697,-0.856421,-0.033343,0.0755169,0.0434214,-0.033343,-0.179925,-0.0873328,0,-0.0991362,0.013181,0.000441773,0.0807887,0.100514,0.000441773,0,0,0.4501,0.306613,0.243288,0.0789628,
-0.445191,-0.895436,0,-0.370646,-0.855037,-0.03333,0.0745453,0.0403982,-0.03333,-0.179043,-0.0891277,0,-0.103202,0.0135802,0.000119511,0.0758406,0.102708,0.000119511,0,0,0.312361,0.483058,0.204581,3.59036,
-0.454123,-0.890939,0,-0.381146,-0.853643,-0.0333335,0.0729769,0.0372962,-0.0333335,-0.178142,-0.0909136,0,-0.109723,0.0115336,-0.000189161,0.068419,0.102447,-0.000189161,0,0,-9.78704e-09,1,-9.39767e-09,7.72307,
-0.463009,-0.886353,0,-0.389464,-0.85275,-0.0333471,0.0735454,0.0336036,-0.0333471,-0.177224,-0.0926905,0,-0.116295,0.00915294,-0.000402148,0.060929,0.101843,-0.000402148,0,0,-9.86386e-09,1,-9.83414e-09,12.9925,
-0.47185,-0.881679,0,-0.404379,-0.851756,-0.0333909,0.0674704,0.0299234,-0.0333909,-0.176289,-0.0944581,0,-0.122817,0.00171338,-0.000704682,0.0534721,0.0961714,-0.000704682,0,0,0.105233,0.894767,-9.90582e-09,-3.14502,
-0.480643,-0.876917,0,-0.416683,-0.851658,-0.0334452,0.0639598,0.0252589,-0.0334452,-0.175335,-0.0962162,0,-0.124403,0.000875919,-0.000903832,0.0509326,0.0970921,-0.000903832,0,0,-8.8162e-09,1,-8.05843e-09,-5.64354,
-0.489388,-0.872066,0,-0.429141,-0.851577,-0.0335153,0.0602469,0.020489,-0.0335153,-0.174364,-0.0979647,0,-0.121223,0.00270284,-0.00105903,0.0531417,0.100668,-0.00105903,0,0,-7.40025e-09,-7.5353e-09,1,-5.98418,
-0.498084,-0.867129,0,-0.435216,-0.851468,-0.033556,0.0628674,0.0156611,-0.033556,-0.173376,-0.0997034,0,-0.118442,0.00435169,-0.00112481,0.0549338,0.104055,-0.00112481,0,0,1,-7.91942e-09,-9.12172e-09,-6.06397,
-0.50673,-0.862105,0,-0.452378,-0.850506,-0.0336952,0.0543517,0.0115992,-0.0336952,-0.17237,-0.101432,0,-0.105531,0.01149,-0.00126968,0.0668397,0.112922,-0.00126968,0,0,-8.42269e-09,1,-8.49067e-09,-6.34323,
-0.515325,-0.856995,0,-0.457655,-0.849926,-0.0337455,0.0576707,0.00706893,-0.0337455,-0.171347,-0.103151,0,-0.101191,0.0140144,-0.00129928,0.0701568,0.117165,-0.00129928,0,0,-5.49865e-09,0.910024,0.0899759,-7.57131,
-0.523869,-0.851799,0,-0.467607,-0.848349,-0.0338482,0.0562625,0.00344908,-0.0338482,-0.170307,-0.104859,0,-0.0946381,0.0200441,-0.00132419,0.0756692,0.124903,-0.00132419,0,0,0.399888,0.600112,-5.68912e-09,-8.60164,
-0.532361,-0.846517,0,-0.476933,-0.846146,-0.0339493,0.0554279,0.000371668,-0.0339493,-0.16925,-0.106557,0,-0.0894049,0.026595,-0.00129968,0.0798453,0.133152,-0.00129968,0,0,0.282353,0.717647,-6.4795e-09,-9.23963,
-0.5408,-0.841152,0,-0.485734,-0.843276,-0.0340444,0.0550654,-0.00212484,-0.0340444,-0.168176,-0.108244,0,-0.0844221,0.0334517,-0.0012259,0.0837541,0.141696,-0.0012259,0,0,-2.12633e-09,0.694423,0.305577,-9.5192,
-0.549184,-0.835702,0,-0.494044,-0.839719,-0.0341295,0.0551399,-0.00401749,-0.0341295,-0.167085,-0.10992,0,-0.0798978,0.0404459,-0.00110587,0.0871876,0.150366,-0.00110587,0,0,-9.21103e-09,0.671775,0.328225,-10.2012,
-0.557513,-0.830168,0,-0.50191,-0.835466,-0.0342008,0.0556037,-0.00529786,-0.0342008,-0.165978,-0.111586,0,-0.0757045,0.0473565,-0.000944582,0.0902734,0.158942,-0.000944582,0,0,-9.27946e-09,1,-8.90999e-09,-9.58633,
