0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.983251,0.182257,0,1.09441,0.550699,-0.0337441,0.111154,0.368442,-0.0337441,0.036353,0.196668,0,0.0372511,-0.079512,-7.49892e-05,0.000898072,-0.27618,-7.49892e-05,0,0,0.685081,0.15746,0.15746,0,
0.985024,0.172415,0,1.09827,0.542794,-0.0337485,0.113241,0.370379,-0.0337485,0.0343846,0.197022,0,0.0392662,-0.0782516,-0.00010985,0.00488167,-0.275274,-0.00010985,0,0,0.685081,0.15746,0.15746,0,
0.986699,0.162557,0,1.10221,0.535036,-0.0337559,0.11551,0.37248,-0.0337559,0.0324127,0.197356,0,0.0388574,-0.076127,-0.000135369,0.00644469,-0.273483,-0.000135369,0,0,0.685081,0.15746,0.15746,0,
0.988275,0.152682,0,1.1061,0.527484,-0.0337659,0.117824,0.374802,-0.0337659,0.0304375,0.19767,0,0.0372825,-0.0752821,-0.000153223,0.00684498,-0.272952,-0.000153223,0,0,0.685081,0.15746,0.15746,0,
0.989753,0.142792,0,1.10975,0.519985,-0.0337784,0.119996,0.377193,-0.0337784,0.0284593,0.197965,0,0.0342331,-0.0751834,-0.0001673,0.0057738,-0.273148,-0.0001673,0,0,0.685081,0.15746,0.15746,0,
0.991131,0.132887,0,1.11233,0.514371,-0.033789,0.121196,0.381484,-0.033789,0.0264783,0.198239,0,0.0335389,-0.0771363,-0.000174639,0.00706059,-0.275376,-0.000174639,0,0,0.685081,0.15746,0.15746,0,
0.99241,0.122969,0,1.11564,0.506672,-0.0338043,0.123233,0.383702,-0.0338043,0.0244946,0.198494,0,0.0321954,-0.0763816,-0.000182333,0.00770077,-0.274876,-0.000182333,0,0,0.685081,0.15746,0.15746,0,
0.993591,0.113039,0,1.11726,0.502854,-0.0338122,0.123666,0.389815,-0.0338122,0.0225085,0.198729,0,0.0320283,-0.075357,-0.000182007,0.00951984,-0.274086,-0.000182007,0,0,0.685081,0.15746,0.15746,0,
0.994671,0.103098,0,1.12116,0.493332,-0.0338322,0.126489,0.390234,-0.0338322,0.0205201,0.198945,0,0.0282281,-0.0775327,-0.00017589,0.00770801,-0.276477,-0.00017589,0,0,0.685081,0.15746,0.15746,0,
0.995652,0.093146,0,1.12389,0.485602,-0.0338478,0.128239,0.392456,-0.0338478,0.0185296,0.19914,0,0.0250901,-0.0794569,-0.000165552,0.0065605,-0.278597,-0.000165552,0,0,0.685081,0.15746,0.15746,0,
0.996534,0.083185,0,1.12634,0.477659,-0.0338623,0.129805,0.394474,-0.0338623,0.0165373,0.199315,0,0.0202161,-0.0803244,-0.000152525,0.00367879,-0.279639,-0.000152525,0,0,0.685081,0.15746,0.15746,0,
0.997316,0.0732157,0,1.12787,0.471635,-0.0338721,0.130553,0.398419,-0.0338721,0.0145434,0.199471,0,0.0192488,-0.0797397,-0.000138308,0.00470541,-0.27921,-0.000138308,0,0,0.685081,0.15746,0.15746,0,
0.997998,0.063239,0,1.13007,0.461632,-0.0338853,0.132076,0.398393,-0.0338853,0.012548,0.199606,0,0.0165141,-0.0796999,-0.000104658,0.00396614,-0.279306,-0.000104658,0,0,0.685081,0.15746,0.15746,0,
0.998581,0.053256,0,1.13167,0.453648,-0.0338925,0.133092,0.400392,-0.0338925,0.0105513,0.199721,0,0.0158648,-0.0798451,-7.09932e-05,0.00531347,-0.279567,-7.09932e-05,0,0,0.685081,0.15746,0.15746,0,
0.999064,0.0432677,0,1.13309,0.445641,-0.0338963,0.134026,0.402373,-0.0338963,0.00855364,0.199817,0,0.0103909,-0.08065,-3.49734e-05,0.00183727,-0.280467,-3.49734e-05,0,0,0.685081,0.15746,0.15746,0,
0.999446,0.0332751,0,1.13402,0.437546,-0.033897,0.134575,0.404271,-0.033897,0.00655508,0.199893,0,0.00526302,-0.0821454,4.8591e-07,-0.00129205,-0.282038,4.8591e-07,0,0,0.685081,0.15746,0.15746,0,
0.999729,0.0232792,0,1.13439,0.43137,-0.0338954,0.134665,0.408091,-0.0338954,0.00455586,0.199948,0,0.00242829,-0.0831173,2.55975e-05,-0.00212756,-0.283065,2.55975e-05,0,0,0.685081,0.15746,0.15746,0,
0.999912,0.0132809,0,1.13461,0.423012,-0.0338905,0.134694,0.409731,-0.0338905,0.00255618,0.199984,0,-0.000399898,-0.0846629,5.70644e-05,-0.00295608,-0.284647,5.70644e-05,0,0,0.685081,0.15746,0.15746,0,
0.999995,0.00328125,0,1.13458,0.416643,-0.0338849,0.134583,0.413361,-0.0338849,0.00055625,0.199999,0,-0.00241903,-0.0865628,7.789e-05,-0.00297528,-0.286562,7.789e-05,0,0,0.685081,0.15746,0.15746,0,
0.999977,-0.00671869,0,1.13438,0.407802,-0.033875,0.134404,0.414521,-0.033875,-0.00144374,0.199995,0,-0.0037833,-0.0910069,9.61643e-05,-0.00233956,-0.291002,9.61643e-05,0,0,0.685081,0.15746,0.15746,0,
0.99986,-0.016718,0,1.13409,0.398519,-0.0338625,0.134225,0.415237,-0.0338625,-0.00344358,0.19997,0,-0.00438342,-0.095531,0.000104523,-0.00093984,-0.295501,0.000104523,0,0,0.685081,0.15746,0.15746,0,
0.999643,-0.0267156,0,1.13373,0.388808,-0.033848,0.134086,0.415523,-0.033848,-0.00544308,0.199926,0,-0.00559443,-0.0994628,0.000104563,-0.000151356,-0.299389,0.000104563,0,0,0.685081,0.15746,0.15746,0,
0.999326,-0.0367105,0,1.13326,0.378829,-0.0338324,0.133932,0.415539,-0.0338324,-0.00744203,0.199861,0,-0.0077589,-0.102726,0.000101414,-0.000316866,-0.302588,0.000101414,0,0,0.685081,0.15746,0.15746,0,
0.998909,-0.0467018,0,1.13259,0.368543,-0.0338161,0.133678,0.415244,-0.0338161,-0.00944024,0.199777,0,-0.0104663,-0.10558,9.24251e-05,-0.00102601,-0.305357,9.24251e-05,0,0,0.685081,0.15746,0.15746,0,
0.998392,-0.0566883,0,1.13166,0.357982,-0.0338001,0.13327,0.41467,-0.0338001,-0.0114375,0.199673,0,-0.0154891,-0.105594,8.06043e-05,-0.00405155,-0.305267,8.06043e-05,0,0,0.685081,0.15746,0.15746,0,
0.997775,-0.0666693,0,1.13025,0.347368,-0.0337852,0.132476,0.414037,-0.0337852,-0.0134336,0.199548,0,-0.0185325,-0.106417,7.04962e-05,-0.00509884,-0.305965,7.04962e-05,0,0,0.685081,0.15746,0.15746,0,
