0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.891954,0.452127,0,0.89322,0.535762,-0.033693,0.00126636,0.0836352,-0.033693,0.090247,0.178481,0,0.103362,-0.0161315,1.27438e-05,0.0131153,-0.194612,1.27438e-05,0,0
0.89643,0.443185,0,0.903402,0.534348,-0.0336979,0.00697181,0.0911632,-0.0336979,0.0884577,0.179375,0,0.0965261,-0.0135469,-0.000104328,0.00806847,-0.192921,-0.000104328,0,0
0.900817,0.434199,0,0.910592,0.533422,-0.0337022,0.00977483,0.0992228,-0.0337022,0.0866595,0.18025,0,0.0918841,-0.0118008,-0.000190935,0.00522457,-0.192051,-0.000190935,0,0
0.905114,0.425169,0,0.917378,0.532579,-0.0337073,0.0122643,0.10741,-0.0337073,0.0848527,0.181108,0,0.084209,-0.0114084,-0.000274645,-0.000643696,-0.192516,-0.000274645,0,0
0.90932,0.416097,0,0.92749,0.531094,-0.0337195,0.0181692,0.114997,-0.0337195,0.0830374,0.181947,0,0.0722603,-0.0148172,-0.000402801,-0.0107772,-0.196764,-0.000402801,0,0
0.913436,0.406983,0,0.936008,0.529011,-0.0337392,0.0225722,0.122028,-0.0337392,0.0812138,0.182768,0,0.0587303,-0.0203171,-0.000510234,-0.0224835,-0.203086,-0.000510234,0,0
0.91746,0.397828,0,0.938937,0.52798,-0.0337499,0.0214769,0.130152,-0.0337499,0.0793821,0.183571,0,0.0528796,-0.0227843,-0.000545585,-0.0265025,-0.206356,-0.000545585,0,0
0.921392,0.388634,0,0.943928,0.525557,-0.0337769,0.0225354,0.136923,-0.0337769,0.0775425,0.184356,0,0.0416603,-0.0282621,-0.000600778,-0.0358822,-0.212618,-0.000600778,0,0
0.925232,0.379401,0,0.947763,0.522586,-0.0338119,0.0225304,0.143186,-0.0338119,0.0756951,0.185122,0,0.0295931,-0.0334321,-0.000633173,-0.046102,-0.218554,-0.000633173,0,0
0.92898,0.37013,0,0.950429,0.519116,-0.0338548,0.0214485,0.148986,-0.0338548,0.0738401,0.18587,0,0.0188705,-0.0386307,-0.000639555,-0.0549696,-0.224501,-0.000639555,0,0
0.932635,0.360821,0,0.95238,0.513982,-0.0339154,0.019745,0.15316,-0.0339154,0.0719777,0.186599,0,0.00823129,-0.046634,-0.000611181,-0.0637464,-0.233233,-0.000611181,0,0
0.936196,0.351477,0,0.952925,0.510429,-0.0339532,0.0167288,0.158952,-0.0339532,0.0701082,0.187309,0,0.00133218,-0.0506598,-0.000575548,-0.068776,-0.237969,-0.000575548,0,0
0.939664,0.342098,0,0.952969,0.506567,-0.033991,0.0133046,0.164469,-0.033991,0.0682316,0.188001,0,-0.00489902,-0.0551348,-0.000526464,-0.0731306,-0.243136,-0.000526464,0,0
