0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.923992,0.382412,0,-0.900926,0.30947,-0.0339558,0.0230661,-0.0729422,-0.0339558,0.0766672,-0.184722,0,0.0363709,0.101333,0.000282932,-0.0402963,0.286055,0.000282932,0,0
-0.920122,0.391633,0,-0.897204,0.31949,-0.0339296,0.0229171,-0.0721425,-0.0339296,0.0785106,-0.183946,0,0.0289518,0.101646,0.000334101,-0.0495588,0.285592,0.000334101,0,0
-0.916159,0.400814,0,-0.895557,0.324516,-0.0339142,0.0206019,-0.0762989,-0.0339142,0.0803461,-0.183152,0,0.0255875,0.101342,0.000353265,-0.0547586,0.284494,0.000353265,0,0
-0.912105,0.409956,0,-0.892845,0.334561,-0.0338796,0.0192599,-0.0753948,-0.0338796,0.0821735,-0.182339,0,0.0197064,0.101247,0.000377587,-0.0624672,0.283586,0.000377587,0,0
-0.90796,0.419056,0,-0.890364,0.344592,-0.0338413,0.0175958,-0.0744641,-0.0338413,0.0839928,-0.181508,0,0.0192289,0.101011,0.000386157,-0.0647639,0.282519,0.000386157,0,0
-0.903724,0.428115,0,-0.887951,0.354611,-0.0338015,0.015773,-0.0735043,-0.0338015,0.0858036,-0.180659,0,0.0258414,0.101224,0.000377861,-0.0599622,0.281883,0.000377861,0,0
-0.899398,0.43713,0,-0.885021,0.364639,-0.0337621,0.0143767,-0.0724911,-0.0337621,0.0876059,-0.179792,0,0.0249476,0.101209,0.000352976,-0.0626583,0.281001,0.000352976,0,0
-0.894982,0.446102,0,-0.882388,0.374673,-0.0337251,0.0125939,-0.0714296,-0.0337251,0.0893994,-0.178907,0,0.0167125,0.101402,0.00031062,-0.0726869,0.280309,0.00031062,0,0
-0.890476,0.45503,0,-0.880192,0.384742,-0.0336924,0.010284,-0.070288,-0.0336924,0.091184,-0.178004,0,0.0237962,0.101903,0.000253092,-0.0673878,0.279907,0.000253092,0,0
-0.885881,0.463912,0,-0.877451,0.394809,-0.0336649,0.0084309,-0.0691031,-0.0336649,0.0929595,-0.177083,0,0.027114,0.10111,0.000186399,-0.0658455,0.278193,0.000186399,0,0
-0.881198,0.472747,0,-0.875102,0.402287,-0.0336485,0.00609597,-0.0704598,-0.0336485,0.0947256,-0.176145,0,0.0282679,0.100074,0.00013363,-0.0664577,0.276219,0.00013363,0,0
-0.876427,0.481535,0,-0.871778,0.412138,-0.0336338,0.00464863,-0.069397,-0.0336338,0.0964823,-0.175189,0,0.0312406,0.0994122,6.06842e-05,-0.0652417,0.274601,6.06842e-05,0,0
-0.871568,0.490275,0,-0.868411,0.421959,-0.0336279,0.0031565,-0.0683161,-0.0336279,0.0982293,-0.174215,0,0.0358864,0.0986085,-1.67414e-05,-0.0623429,0.272824,-1.67414e-05,0,0
